OID,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,FID_,STREAMCODE,SITECODE,STREAMSITE,STREAMNAME,YEAR,DATE_,SAMPLE,RUN,LONGITUDE,LATITUDE,UTMX,UTMY,UTMZ,VALIDATION,CC,SITELENGTH,AVERAGEWID,AREA,USABLEAREA,NOFISH,X1,X2,X10,X11,X12,X14,X70,X73,X75,X76,X77,X78,X80,X84,X103,X131,X141,X160,X162,X163,X165,X176,X180,X181,X182,X184,X186,X189,X192,X194,X196,X197,X198,X200,X201,X203,X204,X206,X208,X209,X210,X211,X212,X214,X224,X225,X233,X235,X251,X280,X281,X311,X312,X313,X314,X316,X317,X320,X322,X330,X331,X334,X335,X337,X338,X339,X341,X342,X348,X351,X361,X366,X380,X381,X382,X999,SHANNON,BARRIERID,STREAM,STRAHLER,SHREVE,Shape_Leng,DESCR,River,FIPEX_segE,FIPEX_Subs,FIPEX_se_1,FIPEX_su_1,DCIs450mLi,DCIs5kmLi,DCIs10kmLi,DCIs10kmCu,DCIs25kmLi,DCIs25kmCu,DCIsNoDD,DCIs5kmCu,DCIs1kmCu,DCIs1kmLi,DCIs450mCu,X198_log,X210_log,S2_DCIs450mCu,S2_DCIs450mLi,S2_DCIs1kmCu,S2_DCIs1kmLi,S2_DCIs5kmCu,S2_DCIs5kmLi,S2_DCIs10kmCu,S2_DCIs10kmLi,S2_DCIs25kmCu,S2_DCIs25kmLi
-1,99,1,98,99,205,DF1,DF018WM,DF1-DF018WM,Duffins,2006,39028,1,1,-79.07144928,43.90562058,654865.8937,4863198.201,17, ,C1,44.95,3.856,173.3272,170.4384133, ,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,10,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,0,0,6.572635297,300083,Duffins,0,0,405.38836787,Water Line  Permanent,Duffins,732,801,732_s,801_s,90.07,69.94,60.96,55.54,44.12,39.69,34.15,62.73,83.84,86.8,89.72,0,2.77258872224,100,99.99,99.99,99.99,81.1,88.97,73.05,78.05,62.8200000000001,67.5900000000001
-1,100,1,99,100,204,DF1,DF018WM,DF1-DF018WM,Duffins,2006,38909,1,1,-79.07144928,43.90562058,654865.8937,4863198.201,17, ,C1,44.95,3.856,173.3272,170.4384133, ,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1.997732855,300083,Duffins,0,0,405.38836787,Water Line  Permanent,Duffins,732,801,732_s,801_s,90.07,69.94,60.96,55.54,44.12,39.69,34.15,62.73,83.84,86.8,89.72,0,0,100,99.99,99.99,99.99,81.1,88.97,73.05,78.05,62.8200000000001,67.5900000000001
-1,101,1,100,101,203,DF1,DF018WM,DF1-DF018WM,Duffins,2003,37871,1,1,-79.07144928,43.90562058,654865.8937,4863198.201,17, ,C1,44.3,4.19,185.617,185.617, ,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7.830361757,300083,Duffins,0,0,405.38836787,Water Line  Permanent,Duffins,732,801,732_s,801_s,90.07,69.94,60.96,55.54,44.12,39.69,34.15,62.73,83.84,86.8,89.72,0,0.69314718056,100,99.99,99.99,99.99,81.1,88.97,73.05,78.05,62.8200000000001,67.5900000000001
-1,102,1,101,102,237,DF1,DFHW4,DF1-DFHW4,Duffins,2006,38937,1,1,-79.10717011,43.90846634,651990.1651,4863447.915,17, ,C1,47.1,2.4255,114.24105,105.6729713, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.855035452,300129,Duffins,0,0,2279.85914575,Water Line  Permanent,Duffins,674,317,674_s,317_s,90.86,69.1,46.19,27.41,15.47,6.85,2.52,56.88,83,87.06,89.71,0,4.1743872699,100,100,100.02,100.01,91.01,98.17,44.61,75.16,11.14,25.91
-1,103,1,102,103,288,DF1,EDU06,DF1-EDU06,Duffins,2000,36727,1,0,-79.06916046,43.91012192,655038.0037,4863702.453,17, ,C1,54,7.539,407.106,373.1805, ,0,0,0,31,0,0,0,0,0,54,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,2,0,0,5.544448995,300119,Duffins,0,0,1176.07930278,Water Line  Permanent,Duffins,858,862,858_s,862_s,99.21,75.54,61.62,53.66,43.62,39.48,33.91,67.35,95.54,97.61,98.93,0,1.94591014906,100.01,100,100.01,100.01,85.03,92.53,72.86,79.9400000000001,62.8300000000001,67.75
-1,104,1,103,104,292,DF1,GNE8,DF1-GNE8,Duffins,2007,39357,1,1,-79.06934357,43.91030884,655022.8155,4863722.87,17, ,C1,91.32,5.72,522.3504,513.64456, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3.398054132,300119,Duffins,0,0,1176.07930278,Water Line  Permanent,Duffins,858,862,858_s,862_s,99.21,75.54,61.62,53.66,43.62,39.48,33.91,67.35,95.54,97.61,98.93,0,3.36729582999,100.01,100,100.01,100.01,85.03,92.53,72.86,79.9400000000001,62.8300000000001,67.75
-1,105,1,104,105,291,DF1,GNE8,DF1-GNE8,Duffins,2007,39123,1,1,-79.06934357,43.91030884,655022.8155,4863722.87,17, ,C1,91.32,5.72,522.3504,513.64456, ,0,0,0,0,0,0,0,0,0,85,1,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,20,0,0,0,0,0,0,2,0,0,6.898327148,300119,Duffins,0,0,1176.07930278,Water Line  Permanent,Duffins,858,862,858_s,862_s,99.21,75.54,61.62,53.66,43.62,39.48,33.91,67.35,95.54,97.61,98.93,1.94591014906,2.99573227355,100.01,100,100.01,100.01,85.03,92.53,72.86,79.9400000000001,62.8300000000001,67.75
-1,106,1,105,106,293,DF1,GNR9,DF1-GNR9,Duffins,2007,39385,1,1,-79.07014465,43.91170883,654954.8573,4863876.862,17, ,C1,104.36,5.551,579.30236,579.30236, ,0,0,0,0,0,0,0,0,0,210,2,4,1,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,63,22,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,31,0,0,0,0,0,0,4,0,0,5.811732486,300119,Duffins,0,0,1176.07930278,Water Line  Permanent,Duffins,858,862,858_s,862_s,99.21,75.54,61.62,53.66,43.62,39.48,33.91,67.35,95.54,97.61,98.93,0,4.53259949315,100.01,100,100.01,100.01,85.03,92.53,72.86,79.9400000000001,62.8300000000001,67.75
-1,107,1,106,107,181,DF1,DF012WM,DF1-DF012WM,Duffins,2009,40000,1,1,-79.18001556,43.91366577,646128.0256,4863893.924,17, ,C1,49.5,7.961,394.0695,380.93385, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1.866693977,300091,Duffins,0,0,237.956854919,Water Line  Permanent,Duffins,109,227,109_s,227_s,99.53,78.62,69.76,61.21,50.48,43.39,33,77.92,96.39,98.99,99.59,0,0,100.01,100.02,97.72,99.76,86.4,83.9199999999999,74.07,80.62,56.44,62.41
-1,108,1,107,108,180,DF1,DF012WM,DF1-DF012WM,Duffins,2009,39971,1,1,-79.18001556,43.91366577,646128.0256,4863893.924,17, ,C1,49.5,7.961,394.0695,380.93385, ,0,0,0,0,0,0,0,0,0,0,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,2.79018558,300091,Duffins,0,0,237.956854919,Water Line  Permanent,Duffins,109,227,109_s,227_s,99.53,78.62,69.76,61.21,50.48,43.39,33,77.92,96.39,98.99,99.59,0,2.30258509299,100.01,100.02,97.72,99.76,86.4,83.9199999999999,74.07,80.62,56.44,62.41
-1,109,1,108,109,179,DF1,DF012WM,DF1-DF012WM,Duffins,2006,38950,1,1,-79.18001556,43.91366577,646128.0256,4863893.924,17, ,C1,49,8.179,400.771,380.73245, ,0,0,0,0,0,0,0,0,0,0,77,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,62,132,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,3,0,0,0,0,0,0,2,0,0,5.155802515,300091,Duffins,0,0,237.956854919,Water Line  Permanent,Duffins,109,227,109_s,227_s,99.53,78.62,69.76,61.21,50.48,43.39,33,77.92,96.39,98.99,99.59,1.09861228867,4.12713438505,100.01,100.02,97.72,99.76,86.4,83.9199999999999,74.07,80.62,56.44,62.41
-1,110,1,109,110,178,DF1,DF012WM,DF1-DF012WM,Duffins,2003,37804,1,1,-79.18001556,43.91366577,646128.0256,4863893.924,17, ,C1,60.9,8.363,509.3067,500.818255, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2.363676136,300091,Duffins,0,0,237.956854919,Water Line  Permanent,Duffins,109,227,109_s,227_s,99.53,78.62,69.76,61.21,50.48,43.39,33,77.92,96.39,98.99,99.59,0,2.19722457734,100.01,100.02,97.72,99.76,86.4,83.9199999999999,74.07,80.62,56.44,62.41
-1,111,1,110,111,177,DF1,DF012WM,DF1-DF012WM,Duffins,2003,37659,1,1,-79.18001556,43.91366577,646128.0256,4863893.924,17, ,C1,60.9,8.363,509.3067,500.818255, ,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5.474816034,300091,Duffins,0,0,237.956854919,Water Line  Permanent,Duffins,109,227,109_s,227_s,99.53,78.62,69.76,61.21,50.48,43.39,33,77.92,96.39,98.99,99.59,0,2.99573227355,100.01,100.02,97.72,99.76,86.4,83.9199999999999,74.07,80.62,56.44,62.41
-1,112,1,111,112,233,DF1,DF1_A3,DF1-DF1_A3,Duffins,2006,38996,1,1,-79.18040466,43.91535568,646092.6484,4864080.932,17, ,C2,43.5,8.25,358.875,358.875, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,0,1,0,2.987557523,300091,Duffins,0,0,237.956854919,Water Line  Permanent,Duffins,109,227,109_s,227_s,99.53,78.62,69.76,61.21,50.48,43.39,33,77.92,96.39,98.99,99.59,0,2.77258872224,100.01,100.02,97.72,99.76,86.4,83.9199999999999,74.07,80.62,56.44,62.41
-1,113,1,112,113,232,DF1,DF1_A3,DF1-DF1_A3,Duffins,2006,38878,1,1,-79.18040466,43.91535568,646092.6484,4864080.932,17, ,C2,43.5,8.25,358.875,358.875, ,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300091,Duffins,0,0,237.956854919,Water Line  Permanent,Duffins,109,227,109_s,227_s,99.53,78.62,69.76,61.21,50.48,43.39,33,77.92,96.39,98.99,99.59,0,0,100.01,100.02,97.72,99.76,86.4,83.9199999999999,74.07,80.62,56.44,62.41
-1,114,1,113,114,271,DF1,DUFA,DF1-DUFA,Duffins,1999,36460,1,1,-79.07215881,43.92324448,654763.2173,4865154.333,17, ,C2,58,6.765,392.37,385.8305, ,0,0,0,0,0,13,0,0,0,67,15,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,0,0,0,0,0,0,27,0,0,6.526206502,100021,Duffins,0,0,1541.52733378,Water Line  Permanent,Duffins,845,851,845_s,851_s,97.49,85.57,61.33,46.81,42.95,39.39,33.7,79.42,96.53,97.09,97.34,0,1.60943791243,100,100,100,100,95.54,95.25,70.62,81.73,63.31,68.27
-1,115,1,114,115,270,DF1,DUFA,DF1-DUFA,Duffins,1998,36091,1,1,-79.07215881,43.92324448,654763.2173,4865154.333,17, ,C2,58,6.765,392.37,385.8305, ,0,0,0,45,0,0,0,1,0,163,16,1,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,59,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,0,0,0,0,0,0,61,0,0,6.518271799,100021,Duffins,0,0,1541.52733378,Water Line  Permanent,Duffins,845,851,845_s,851_s,97.49,85.57,61.33,46.81,42.95,39.39,33.7,79.42,96.53,97.09,97.34,0,2.30258509299,100,100,100,100,95.54,95.25,70.62,81.73,63.31,68.27
-1,116,1,115,116,269,DF1,DUFA,DF1-DUFA,Duffins,1997,35704,1,1,-79.07215881,43.92324448,654763.2173,4865154.333,17, ,C2,58,6.765,392.37,385.8305, ,0,0,0,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,21,0,0,5.303214466,100021,Duffins,0,0,1541.52733378,Water Line  Permanent,Duffins,845,851,845_s,851_s,97.49,85.57,61.33,46.81,42.95,39.39,33.7,79.42,96.53,97.09,97.34,0,2.19722457734,100,100,100,100,95.54,95.25,70.62,81.73,63.31,68.27
-1,117,1,116,117,268,DF1,DUFA,DF1-DUFA,Duffins,1997,35440,1,1,-79.07215881,43.92324448,654763.2173,4865154.333,17, ,C2,58,6.765,392.37,385.8305, ,0,0,0,0,0,0,0,0,3,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.316681103,100021,Duffins,0,0,1541.52733378,Water Line  Permanent,Duffins,845,851,845_s,851_s,97.49,85.57,61.33,46.81,42.95,39.39,33.7,79.42,96.53,97.09,97.34,0,0,100,100,100,100,95.54,95.25,70.62,81.73,63.31,68.27
-1,118,1,117,118,276,DF1,DUFB,DF1-DUFB,Duffins,1999,36460,1,1,-79.07246399,43.92370224,654737.531,4865204.604,17, ,C2,54,12,648,648, ,0,0,0,0,0,5,0,0,0,103,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,33,0,0,4.249229355,100021,Duffins,0,0,1541.52733378,Water Line  Permanent,Duffins,845,851,845_s,851_s,97.49,85.57,61.33,46.81,42.95,39.39,33.7,79.42,96.53,97.09,97.34,0,1.38629436112,100,100,100,100,95.54,95.25,70.62,81.73,63.31,68.27
-1,119,1,118,119,275,DF1,DUFB,DF1-DUFB,Duffins,1998,36091,1,1,-79.07246399,43.92370224,654737.531,4865204.604,17, ,C2,54,12,648,648, ,0,0,0,21,0,0,0,0,0,214,18,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,73,0,0,5.026322556,100021,Duffins,0,0,1541.52733378,Water Line  Permanent,Duffins,845,851,845_s,851_s,97.49,85.57,61.33,46.81,42.95,39.39,33.7,79.42,96.53,97.09,97.34,0,3.68887945411,100,100,100,100,95.54,95.25,70.62,81.73,63.31,68.27
-1,120,1,119,120,274,DF1,DUFB,DF1-DUFB,Duffins,1997,35704,1,1,-79.07246399,43.92370224,654737.531,4865204.604,17, ,C2,54,12,648,648, ,0,0,0,4,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0,38,0,0,5.847468933,100021,Duffins,0,0,1541.52733378,Water Line  Permanent,Duffins,845,851,845_s,851_s,97.49,85.57,61.33,46.81,42.95,39.39,33.7,79.42,96.53,97.09,97.34,0,2.99573227355,100,100,100,100,95.54,95.25,70.62,81.73,63.31,68.27
-1,121,1,120,121,273,DF1,DUFB,DF1-DUFB,Duffins,1997,35440,1,1,-79.07246399,43.92370224,654737.531,4865204.604,17, ,C2,54,12,648,648, ,0,0,0,0,0,0,0,0,0,48,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.010388561,100021,Duffins,0,0,1541.52733378,Water Line  Permanent,Duffins,845,851,845_s,851_s,97.49,85.57,61.33,46.81,42.95,39.39,33.7,79.42,96.53,97.09,97.34,0,0,100,100,100,100,95.54,95.25,70.62,81.73,63.31,68.27
-1,122,1,121,122,280,DF1,DUFC,DF1-DUFC,Duffins,1999,36460,1,1,-79.07249451,43.92439651,654733.2808,4865281.659,17, ,C2,50,10.244,512.2,512.2, ,0,0,0,0,0,2,0,0,0,124,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,21,0,0,4.437283438,100021,Duffins,0,0,1541.52733378,Water Line  Permanent,Duffins,845,851,845_s,851_s,97.49,85.57,61.33,46.81,42.95,39.39,33.7,79.42,96.53,97.09,97.34,0,1.79175946923,100,100,100,100,95.54,95.25,70.62,81.73,63.31,68.27
-1,123,1,122,123,279,DF1,DUFC,DF1-DUFC,Duffins,1998,36095,1,1,-79.07249451,43.92439651,654733.2808,4865281.659,17, ,C2,50,10.244,512.2,512.2, ,0,0,0,11,0,0,0,0,0,237,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,105,0,0,4.082922186,100021,Duffins,0,0,1541.52733378,Water Line  Permanent,Duffins,845,851,845_s,851_s,97.49,85.57,61.33,46.81,42.95,39.39,33.7,79.42,96.53,97.09,97.34,0,2.8903717579,100,100,100,100,95.54,95.25,70.62,81.73,63.31,68.27
-1,124,1,123,124,278,DF1,DUFC,DF1-DUFC,Duffins,1997,35720,1,1,-79.07249451,43.92439651,654733.2808,4865281.659,17, ,C2,50,10.244,512.2,512.2, ,0,0,0,0,0,0,0,0,0,123,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,22,0,0,3.521577977,100021,Duffins,0,0,1541.52733378,Water Line  Permanent,Duffins,845,851,845_s,851_s,97.49,85.57,61.33,46.81,42.95,39.39,33.7,79.42,96.53,97.09,97.34,0,2.30258509299,100,100,100,100,95.54,95.25,70.62,81.73,63.31,68.27
-1,125,1,124,125,321,DF1,UNN01,DF1-UNN01,Duffins,2000,36777,1,1,-79.16306305,43.92558289,647459.7293,4865247.678,17, ,C1,40,1.053,42.12,42.12, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,16,33,0,21,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,6.244311102,300146,Duffins,0,0,1559.62874594,Water Line  Permanent,Duffins,257,276,257_s,276_s,87.93,71.43,72.17,69.6,51.25,42.92,32.11,67.98,82.02,84.5,85.48,1.38629436112,3.49650756147,100.01,100,100.01,100,84.34,89.26,85.18,88.65,55.49,64.44
-1,126,1,125,126,304,DF1,H701,DF1-H701,Duffins,1999,36460,1,1,-79.07414246,43.92920303,654588.5341,4865812.426,17, ,C2,48,8.28,397.44,397.44, ,0,0,0,0,26,0,0,0,0,74,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,19,0,0,3.672900705,300168,Duffins,0,0,577.956226039,Water Line  Permanent,Duffins,853,1959,853_s,1959_s,99.19,87.75,60.09,45.93,43.22,39.03,32.64,82.04,89.73,95.24,98.89,0,0,100.01,99.99,91.5,95.41,96.1600000000001,94.39,70.88,80.43,63.47,68.4799999999999
-1,127,1,126,127,303,DF1,H701,DF1-H701,Duffins,1998,36089,1,1,-79.07414246,43.92920303,654588.5341,4865812.426,17, ,C2,48,8.28,397.44,397.44, ,0,0,0,0,0,1,0,0,0,290,33,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,37,0,0,2.828579841,300168,Duffins,0,0,577.956226039,Water Line  Permanent,Duffins,853,1959,853_s,1959_s,99.19,87.75,60.09,45.93,43.22,39.03,32.64,82.04,89.73,95.24,98.89,0,1.60943791243,100.01,99.99,91.5,95.41,96.1600000000001,94.39,70.88,80.43,63.47,68.4799999999999
-1,128,1,127,128,302,DF1,H701,DF1-H701,Duffins,1997,35720,1,1,-79.07414246,43.92920303,654588.5341,4865812.426,17, ,C2,50,8.226,411.3,411.3, ,0,0,0,0,0,0,0,0,0,181,13,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,3.625779582,300168,Duffins,0,0,577.956226039,Water Line  Permanent,Duffins,853,1959,853_s,1959_s,99.19,87.75,60.09,45.93,43.22,39.03,32.64,82.04,89.73,95.24,98.89,0,2.7080502011,100.01,99.99,91.5,95.41,96.1600000000001,94.39,70.88,80.43,63.47,68.4799999999999
-1,129,1,128,129,231,DF1,DF1_A2,DF1-DF1_A2,Duffins,2006,38996,1,1,-79.07454681,43.92963028,654554.969,4865859.123,17, ,C2,47.5,7.78,369.55,369.55, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,2.009530282,300168,Duffins,0,0,577.956226039,Water Line  Permanent,Duffins,853,1959,853_s,1959_s,99.19,87.75,60.09,45.93,43.22,39.03,32.64,82.04,89.73,95.24,98.89,0,2.63905732962,100.01,99.99,91.5,95.41,96.1600000000001,94.39,70.88,80.43,63.47,68.4799999999999
-1,130,1,129,130,230,DF1,DF1_A2,DF1-DF1_A2,Duffins,2006,38878,1,1,-79.07454681,43.92963028,654554.969,4865859.123,17, ,C2,47.5,7.78,369.55,369.55, ,0,0,0,0,0,0,0,0,0,41,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.600070117,300168,Duffins,0,0,577.956226039,Water Line  Permanent,Duffins,853,1959,853_s,1959_s,99.19,87.75,60.09,45.93,43.22,39.03,32.64,82.04,89.73,95.24,98.89,0,0,100.01,99.99,91.5,95.41,96.1600000000001,94.39,70.88,80.43,63.47,68.4799999999999
-1,131,1,130,131,309,DF1,H703,DF1-H703,Duffins,1999,36460,1,1,-79.0746994,43.92985535,654542.1377,4865883.835,17, ,C2,50.9,8.28,421.452,421.452, ,0,0,0,0,0,11,0,0,0,227,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,36,0,0,2.723404874,300168,Duffins,0,0,577.956226039,Water Line  Permanent,Duffins,853,1959,853_s,1959_s,99.19,87.75,60.09,45.93,43.22,39.03,32.64,82.04,89.73,95.24,98.89,0,0,100.01,99.99,91.5,95.41,96.1600000000001,94.39,70.88,80.43,63.47,68.4799999999999
